year, gini , top5 ,,,,,,,,,,,,,,,
" 1,979.00 ", 49.80 , 24.49 ,,,,,,,,,,,,,,,
" 1,980.00 ", 49.86 , 24.53 ,,,,,,,,,,,,,,,
" 1,981.00 ", 49.92 , 24.56 ,,,,,,,,,,,,,,,
" 1,982.00 ", 49.99 , 24.59 ,,,,,,,,,,,,,,,
" 1,983.00 ", 50.05 , 24.62 ,,,,,,,,,,,,,,,
" 1,984.00 ", 50.12 , 24.65 ,,,,,,,,,,,,,,,
" 1,985.00 ", 50.18 , 24.68 ,,,,,,,,,,,,,,,
" 1,986.00 ", 50.24 , 24.71 ,,,,,,,,,,,,,,,
" 1,987.00 ", 50.31 , 24.74 ,,,,,,,,,,,,,,,
" 1,988.00 ", 50.37 , 24.77 ,,,,,,,,,,,,,,,
" 1,989.00 ", 50.44 , 24.81 ,,,,,,,,,,,,,,,
" 1,990.00 ", 50.78 , 25.17 ,,,,,,,,,,,,,,,
" 1,991.00 ", 51.13 , 25.54 ,,,,,,,,,,,,,,,
" 1,992.00 ", 51.48 , 25.91 ,,,,,,,,,,,,,,,
" 1,993.00 ", 51.83 , 26.28 ,,,,,,,,,,,,,,,
" 1,994.00 ", 52.18 , 26.64 ,,,,,,,,,,,,,,,
" 1,995.00 ", 52.52 , 27.01 ,,,,,,,,,,,,,,,
" 1,996.00 ", 52.87 , 27.38 ,,,,,,,,,,,,,,,
" 1,997.00 ", 53.22 , 27.75 ,,,,,,,,,,,,,,,
" 1,998.00 ", 53.57 , 28.11 ,,,,,,,,,,,,,,,
" 1,999.00 ", 53.92 , 28.48 ,,,,,,,,,,,,,,,
" 2,000.00 ", 53.51 , 28.05 ,,,,,,,,,,,,,,,
" 2,001.00 ", 53.11 , 27.62 ,,,,,,,,,,,,,,,
" 2,002.00 ", 52.70 , 27.18 ,,,,,,,,,,,,,,,
" 2,003.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,004.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,005.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,006.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,007.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,008.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,009.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,010.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,011.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,012.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,013.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,014.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,015.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,016.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,017.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,018.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,019.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 2,020.00 ", 52.30 , 26.75 ,,,,,,,,,,,,,,,
" 1,950.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,951.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,952.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,953.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,954.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,955.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,956.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,957.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,958.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,959.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,960.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,961.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,962.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,963.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,964.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,965.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,966.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,967.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,968.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,969.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,970.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,971.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,972.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,973.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,974.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,975.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,976.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,977.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,978.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,979.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,980.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,981.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,982.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,983.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,984.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,985.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,986.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,987.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,988.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,989.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,990.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,991.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,992.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,993.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,994.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,995.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,996.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,997.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,998.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,999.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,000.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,001.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,002.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,003.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,004.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,005.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,006.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,007.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,008.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,009.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,010.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,011.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,012.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,013.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,014.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,015.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,016.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,017.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,018.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,019.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 2,020.00 ", -   , 0.05 ,,,,,,,,,,,,,,,
" 1,950.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,951.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,952.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,953.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,954.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,955.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,956.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,957.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,958.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,959.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,960.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,961.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,962.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,963.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,964.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,965.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,966.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,967.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,968.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,969.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,970.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,971.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,972.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,973.00 ", 31.39 , 15.92 ,,,,,,,,,,,,,,,
" 1,974.00 ", 31.76 , 15.98 ,,,,,,,,,,,,,,,
" 1,975.00 ", 32.14 , 16.04 ,,,,,,,,,,,,,,,
" 1,976.00 ", 32.52 , 16.11 ,,,,,,,,,,,,,,,
" 1,977.00 ", 32.89 , 16.17 ,,,,,,,,,,,,,,,
" 1,978.00 ", 33.27 , 16.23 ,,,,,,,,,,,,,,,
" 1,979.00 ", 33.65 , 16.29 ,,,,,,,,,,,,,,,
" 1,980.00 ", 34.02 , 16.36 ,,,,,,,,,,,,,,,
" 1,981.00 ", 33.91 , 16.30 ,,,,,,,,,,,,,,,
" 1,982.00 ", 33.80 , 16.25 ,,,,,,,,,,,,,,,
" 1,983.00 ", 33.69 , 16.20 ,,,,,,,,,,,,,,,
" 1,984.00 ", 33.58 , 16.15 ,,,,,,,,,,,,,,,
" 1,985.00 ", 33.47 , 16.10 ,,,,,,,,,,,,,,,
" 1,986.00 ", 33.36 , 16.05 ,,,,,,,,,,,,,,,
" 1,987.00 ", 33.25 , 16.00 ,,,,,,,,,,,,,,,
" 1,988.00 ", 33.14 , 15.95 ,,,,,,,,,,,,,,,
" 1,989.00 ", 33.02 , 15.89 ,,,,,,,,,,,,,,,
" 1,990.00 ", 32.91 , 15.84 ,,,,,,,,,,,,,,,
" 1,991.00 ", 29.70 , 14.23 ,,,,,,,,,,,,,,,
" 1,992.00 ", 31.99 , 15.25 ,,,,,,,,,,,,,,,
" 1,993.00 ", 34.28 , 16.27 ,,,,,,,,,,,,,,,
" 1,994.00 ", 36.58 , 17.28 ,,,,,,,,,,,,,,,
" 1,995.00 ", 38.87 , 18.30 ,,,,,,,,,,,,,,,
" 1,996.00 ", 38.02 , 17.71 ,,,,,,,,,,,,,,,
" 1,997.00 ", 36.93 , 17.10 ,,,,,,,,,,,,,,,
" 1,998.00 ", 36.95 , 17.22 ,,,,,,,,,,,,,,,
" 1,999.00 ", 37.66 , 18.02 ,,,,,,,,,,,,,,,
" 2,000.00 ", 37.45 , 17.94 ,,,,,,,,,,,,,,,
" 2,001.00 ", 36.86 , 17.44 ,,,,,,,,,,,,,,,
" 2,002.00 ", 38.66 , 19.08 ,,,,,,,,,,,,,,,
" 2,003.00 ", 38.69 , 19.10 ,,,,,,,,,,,,,,,
" 2,004.00 ", 38.72 , 19.12 ,,,,,,,,,,,,,,,
" 2,005.00 ", 38.87 , 19.73 ,,,,,,,,,,,,,,,
" 2,006.00 ", 38.44 , 19.63 ,,,,,,,,,,,,,,,
" 2,007.00 ", 38.07 , 19.00 ,,,,,,,,,,,,,,,
" 2,008.00 ", 36.73 , 18.70 ,,,,,,,,,,,,,,,
" 2,009.00 ", 36.52 , 18.66 ,,,,,,,,,,,,,,,
" 2,010.00 ", 34.79 , 17.10 ,,,,,,,,,,,,,,,
" 2,011.00 ", 35.84 , 18.14 ,,,,,,,,,,,,,,,
" 2,012.00 ", 36.32 , 18.52 ,,,,,,,,,,,,,,,
" 2,013.00 ", 36.00 , 17.46 ,,,,,,,,,,,,,,,
" 2,014.00 ", 36.18 , 17.09 ,,,,,,,,,,,,,,,
" 2,015.00 ", 35.56 , 17.28 ,,,,,,,,,,,,,,,
" 2,016.00 ", 35.50 , 17.14 ,,,,,,,,,,,,,,,
" 2,017.00 ", 35.16 , 17.48 ,,,,,,,,,,,,,,,
" 2,018.00 ", 33.78 , 16.68 ,,,,,,,,,,,,,,,
" 2,019.00 ", 33.46 , 16.71 ,,,,,,,,,,,,,,,
" 2,020.00 ", 32.76 , 16.08 ,,,,,,,,,,,,,,,
" 1,950.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,951.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,952.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,953.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,954.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,955.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,956.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,957.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,958.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,959.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,960.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,961.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,962.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,963.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,964.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,965.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,966.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,967.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,968.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,969.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,970.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,971.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,972.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,973.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,974.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,975.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,976.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,977.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,978.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,979.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,980.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,981.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,982.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,983.00 ", 56.97 , 31.64 ,,,,,,,,,,,,,,,
" 1,984.00 ", 56.22 , 31.10 ,,,,,,,,,,,,,,,
" 1,985.00 ", 55.47 , 30.57 ,,,,,,,,,,,,,,,
" 1,986.00 ", 54.72 , 30.04 ,,,,,,,,,,,,,,,
" 1,987.00 ", 53.97 , 29.51 ,,,,,,,,,,,,,,,
" 1,988.00 ", 53.22 , 28.98 ,,,,,,,,,,,,,,,
" 1,989.00 ", 52.47 , 28.44 ,,,,,,,,,,,,,,,
" 1,990.00 ", 51.72 , 27.91 ,,,,,,,,,,,,,,,
" 1,991.00 ", 52.27 , 27.98 ,,,,,,,,,,,,,,,
" 1,992.00 ", 52.82 , 28.05 ,,,,,,,,,,,,,,,
" 1,993.00 ", 55.28 , 30.58 ,,,,,,,,,,,,,,,
" 1,994.00 ", 57.74 , 33.11 ,,,,,,,,,,,,,,,
" 1,995.00 ", 56.84 , 32.59 ,,,,,,,,,,,,,,,
" 1,996.00 ", 55.95 , 32.07 ,,,,,,,,,,,,,,,
" 1,997.00 ", 56.20 , 30.84 ,,,,,,,,,,,,,,,
" 1,998.00 ", 56.46 , 29.61 ,,,,,,,,,,,,,,,
" 1,999.00 ", 56.48 , 31.46 ,,,,,,,,,,,,,,,
" 2,000.00 ", 56.91 , 32.06 ,,,,,,,,,,,,,,,
" 2,001.00 ", 57.34 , 32.66 ,,,,,,,,,,,,,,,
" 2,002.00 ", 60.12 , 37.04 ,,,,,,,,,,,,,,,
" 2,003.00 ", 57.07 , 33.85 ,,,,,,,,,,,,,,,
" 2,004.00 ", 54.45 , 32.02 ,,,,,,,,,,,,,,,
" 2,005.00 ", 53.39 , 30.13 ,,,,,,,,,,,,,,,
" 2,006.00 ", 54.93 , 32.03 ,,,,,,,,,,,,,,,
" 2,007.00 ", 54.66 , 32.49 ,,,,,,,,,,,,,,,
" 2,008.00 ", 52.35 , 29.27 ,,,,,,,,,,,,,,,
" 2,009.00 ", 51.04 , 27.41 ,,,,,,,,,,,,,,,
" 2,010.00 ", 53.50 , 30.64 ,,,,,,,,,,,,,,,
" 2,011.00 ", 54.36 , 31.25 ,,,,,,,,,,,,,,,
" 2,012.00 ", 49.64 , 26.25 ,,,,,,,,,,,,,,,
" 2,013.00 ", 50.48 , 27.00 ,,,,,,,,,,,,,,,
" 2,014.00 ", 53.04 , 31.43 ,,,,,,,,,,,,,,,
" 2,015.00 ", 50.12 , 26.53 ,,,,,,,,,,,,,,,
" 2,016.00 ", 50.85 , 27.77 ,,,,,,,,,,,,,,,
" 2,017.00 ", 51.11 , 30.36 ,,,,,,,,,,,,,,,
" 2,018.00 ", 48.15 , 25.42 ,,,,,,,,,,,,,,,
" 2,019.00 ", 48.06 , 25.13 ,,,,,,,,,,,,,,,
" 2,020.00 ", 46.66 , 23.68 ,,,,,,,,,,,,,,,
" 1,950.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,951.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,952.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,953.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,954.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,955.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,956.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,957.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,958.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,959.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,960.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,961.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,962.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,963.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,964.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,965.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,966.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,967.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,968.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,969.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,970.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,971.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,972.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,973.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,974.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,975.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,976.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,977.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,978.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,979.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,980.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,981.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,982.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,983.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,984.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,985.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,986.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,987.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,988.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,989.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,990.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,991.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,992.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,993.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,994.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,995.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,996.00 ", 40.80 , 18.72 ,,,,,,,,,,,,,,,
" 1,997.00 ", 39.54 , 17.41 ,,,,,,,,,,,,,,,
" 1,998.00 ", 40.65 , 18.94 ,,,,,,,,,,,,,,,
" 1,999.00 ", 40.81 , 18.91 ,,,,,,,,,,,,,,,
" 2,000.00 ", 40.97 , 18.89 ,,,,,,,,,,,,,,,
" 2,001.00 ", 41.13 , 18.87 ,,,,,,,,,,,,,,,
" 2,002.00 ", 41.29 , 18.85 ,,,,,,,,,,,,,,,
" 2,003.00 ", 41.44 , 18.82 ,,,,,,,,,,,,,,,
" 2,004.00 ", 41.60 , 18.80 ,,,,,,,,,,,,,,,
" 2,005.00 ", 41.76 , 18.78 ,,,,,,,,,,,,,,,
" 2,006.00 ", 43.60 , 20.13 ,,,,,,,,,,,,,,,
" 2,007.00 ", 43.07 , 20.10 ,,,,,,,,,,,,,,,
" 2,008.00 ", 46.55 , 22.06 ,,,,,,,,,,,,,,,
" 2,009.00 ", 45.02 , 21.33 ,,,,,,,,,,,,,,,
" 2,010.00 ", 43.50 , 20.60 ,,,,,,,,,,,,,,,
" 2,011.00 ", 44.78 , 21.41 ,,,,,,,,,,,,,,,
" 2,012.00 ", 43.29 , 19.87 ,,,,,,,,,,,,,,,
" 2,013.00 ", 43.61 , 19.99 ,,,,,,,,,,,,,,,
" 2,014.00 ", 43.93 , 20.11 ,,,,,,,,,,,,,,,
" 2,015.00 ", 44.25 , 20.24 ,,,,,,,,,,,,,,,
" 2,016.00 ", 44.57 , 20.36 ,,,,,,,,,,,,,,,
" 2,017.00 ", 44.89 , 20.48 ,,,,,,,,,,,,,,,
" 2,018.00 ", 44.89 , 20.48 ,,,,,,,,,,,,,,,
" 2,019.00 ", 44.89 , 20.48 ,,,,,,,,,,,,,,,
" 2,020.00 ", 44.89 , 20.48 ,,,,,,,,,,,,,,,
" 1,950.00 ", 36.76 , 16.86 ,,,,,,,,,,,,,,,
" 1,951.00 ", 36.76 , 16.88 ,,,,,,,,,,,,,,,
" 1,952.00 ", 36.77 , 16.89 ,,,,,,,,,,,,,,,
" 1,953.00 ", 36.77 , 16.89 ,,,,,,,,,,,,,,,
" 1,954.00 ", 36.77 , 16.90 ,,,,,,,,,,,,,,,
" 1,955.00 ", 36.78 , 16.91 ,,,,,,,,,,,,,,,
" 1,956.00 ", 36.80 , 16.92 ,,,,,,,,,,,,,,,
" 1,957.00 ", 36.82 , 16.93 ,,,,,,,,,,,,,,,
" 1,958.00 ", 36.84 , 16.95 ,,,,,,,,,,,,,,,
" 1,959.00 ", 36.85 , 16.96 ,,,,,,,,,,,,,,,
" 1,960.00 ", 36.87 , 16.97 ,,,,,,,,,,,,,,,
" 1,961.00 ", 36.88 , 16.97 ,,,,,,,,,,,,,,,
" 1,962.00 ", 36.88 , 16.98 ,,,,,,,,,,,,,,,
" 1,963.00 ", 36.89 , 16.98 ,,,,,,,,,,,,,,,
" 1,964.00 ", 36.90 , 16.98 ,,,,,,,,,,,,,,,
" 1,965.00 ", 36.91 , 16.99 ,,,,,,,,,,,,,,,
" 1,966.00 ", 36.93 , 17.00 ,,,,,,,,,,,,,,,
" 1,967.00 ", 36.96 , 17.01 ,,,,,,,,,,,,,,,
" 1,968.00 ", 36.98 , 17.02 ,,,,,,,,,,,,,,,
" 1,969.00 ", 36.99 , 17.02 ,,,,,,,,,,,,,,,
" 1,970.00 ", 37.00 , 17.02 ,,,,,,,,,,,,,,,
" 1,971.00 ", 37.00 , 17.00 ,,,,,,,,,,,,,,,
" 1,972.00 ", 36.98 , 16.97 ,,,,,,,,,,,,,,,
" 1,973.00 ", 36.97 , 16.94 ,,,,,,,,,,,,,,,
" 1,974.00 ", 36.97 , 16.90 ,,,,,,,,,,,,,,,
" 1,975.00 ", 36.97 , 16.86 ,,,,,,,,,,,,,,,
" 1,976.00 ", 36.98 , 16.83 ,,,,,,,,,,,,,,,
" 1,977.00 ", 36.99 , 16.79 ,,,,,,,,,,,,,,,
" 1,978.00 ", 37.00 , 16.76 ,,,,,,,,,,,,,,,
" 1,979.00 ", 37.02 , 16.73 ,,,,,,,,,,,,,,,
" 1,980.00 ", 37.05 , 16.71 ,,,,,,,,,,,,,,,
" 1,981.00 ", 37.10 , 16.66 ,,,,,,,,,,,,,,,
" 1,982.00 ", 37.15 , 16.62 ,,,,,,,,,,,,,,,
" 1,983.00 ", 37.21 , 16.58 ,,,,,,,,,,,,,,,
" 1,984.00 ", 37.26 , 16.55 ,,,,,,,,,,,,,,,
" 1,985.00 ", 37.31 , 16.51 ,,,,,,,,,,,,,,,
" 1,986.00 ", 37.36 , 16.47 ,,,,,,,,,,,,,,,
" 1,987.00 ", 37.40 , 16.43 ,,,,,,,,,,,,,,,
" 1,988.00 ", 37.35 , 16.45 ,,,,,,,,,,,,,,,
" 1,989.00 ", 37.29 , 16.47 ,,,,,,,,,,,,,,,
" 1,990.00 ", 37.21 , 16.47 ,,,,,,,,,,,,,,,
" 1,991.00 ", 37.13 , 16.47 ,,,,,,,,,,,,,,,
" 1,992.00 ", 37.02 , 16.46 ,,,,,,,,,,,,,,,
" 1,993.00 ", 36.91 , 16.46 ,,,,,,,,,,,,,,,
" 1,994.00 ", 37.15 , 16.52 ,,,,,,,,,,,,,,,
" 1,995.00 ", 37.40 , 16.59 ,,,,,,,,,,,,,,,
" 1,996.00 ", 37.66 , 16.67 ,,,,,,,,,,,,,,,
